concID,pollutantID,stationID,year,concentration,pctValid,measurementCode,population,exceededLimit
44515,BaP,AT2KA21,2010,2.70,100.00,100,5967,1
44516,BaP,AT2KA21,2011,2.00,100.00,100,5967,1
44517,BaP,AT2KA21,2012,1.21,100.00,100,5967,1
49214,BaP,AT2KA21,2013,0.71,NULL,NULL,NULL,0
44518,BaP,AT4S184,2010,1.00,100.00,100,86926,1
44519,BaP,AT4S184,2011,1.18,100.00,100,86926,1
44520,BaP,AT4S184,2012,0.81,100.00,100,86926,0
49209,BaP,AT4S184,2013,0.61,NULL,NULL,NULL,0
44521,BaP,AT4S416,2006,1.62,100.00,100,173852,1
44522,BaP,AT4S416,2007,0.91,100.00,100,173852,0
44523,BaP,AT4S416,2008,1.10,100.00,100,173852,1
44524,BaP,AT4S416,2009,1.30,100.00,100,173852,1
44525,BaP,AT4S416,2010,1.20,100.00,100,86926,1
44526,BaP,AT4S416,2011,1.47,100.00,100,86926,1
44527,BaP,AT4S416,2012,0.96,100.00,100,86926,0
49210,BaP,AT4S416,2013,0.85,NULL,NULL,NULL,0
44528,BaP,AT4S431,2006,1.20,100.00,100,11887,1
44529,BaP,AT4S431,2007,0.91,100.00,100,11887,0
44530,BaP,AT4S431,2008,0.90,100.00,100,11887,0
44531,BaP,AT4S431,2009,1.00,100.00,100,11887,1
44532,BaP,AT4S431,2010,1.10,100.00,100,11887,1
44533,BaP,AT4S431,2011,1.44,100.00,100,11887,1
44534,BaP,AT4S431,2012,0.81,100.00,100,11887,0
49211,BaP,AT4S431,2013,0.77,NULL,NULL,NULL,0
44535,BaP,AT51000,2000,0.72,100.00,100,9430,0
44536,BaP,AT51000,2001,0.46,100.00,100,9430,0
44537,BaP,AT51000,2002,0.87,100.00,100,9430,0
44538,BaP,AT51000,2003,1.24,100.00,100,9430,1
44539,BaP,AT51000,2005,0.88,100.00,100,9430,0
44540,BaP,AT51000,2006,1.21,100.00,100,9430,1
44541,BaP,AT51000,2007,0.91,100.00,100,9430,0
44542,BaP,AT51000,2008,1.00,100.00,100,9430,1
44543,BaP,AT51000,2009,1.10,100.00,100,9430,1
44544,BaP,AT51000,2010,0.70,100.00,100,9430,0
44545,BaP,AT51000,2011,0.80,100.00,100,9430,0
44546,BaP,AT51000,2012,0.64,100.00,100,9430,0
49212,BaP,AT51000,2013,0.66,NULL,NULL,NULL,0
44547,BaP,AT51200,2006,3.48,100.00,100,137907,1
44548,BaP,AT51200,2007,1.11,100.00,100,137907,1
44549,BaP,AT51200,2008,1.00,100.00,100,137907,1
44550,BaP,AT51200,2010,0.60,100.00,100,137907,0
44551,BaP,AT51200,2011,0.72,100.00,100,137907,0
44552,BaP,AT51200,2012,0.65,100.00,100,137907,0
44553,BaP,AT60170,2007,2.30,100.00,100,232038,1
44554,BaP,AT60170,2008,1.50,100.00,100,232038,1
44555,BaP,AT60170,2009,2.70,100.00,100,232038,1
44556,BaP,AT60170,2010,2.20,100.00,100,232038,1
44557,BaP,AT60170,2011,2.30,100.00,100,232038,1
44558,BaP,AT60170,2012,2.49,100.00,100,232038,1
49208,BaP,AT60170,2013,1.58,NULL,NULL,NULL,1
44559,BaP,AT72110,2007,1.46,100.00,100,7086,1
44560,BaP,AT72110,2008,1.00,100.00,100,7086,1
44561,BaP,AT72110,2009,1.30,100.00,100,7086,1
44562,BaP,AT72110,2010,1.10,100.00,100,7086,1
44563,BaP,AT72110,2011,1.17,100.00,100,7086,1
44564,BaP,AT72110,2012,0.95,100.00,100,7086,0
49213,BaP,AT72110,2013,0.80,NULL,NULL,NULL,0
44565,BaP,AT90AKC,2007,0.74,100.00,101,52889,0
44566,BaP,AT90AKC,2008,0.70,100.00,101,52889,0
44567,BaP,AT90AKC,2009,0.80,100.00,101,52889,0
44568,BaP,AT90AKC,2010,1.00,100.00,101,52889,1
44569,BaP,AT90AKC,2011,0.60,100.00,101,52889,0
44570,BaP,AT90AKC,2012,0.50,100.00,101,52889,0
49206,BaP,AT90AKC,2013,0.40,NULL,NULL,NULL,0
44571,BaP,AT9RINN,2007,1.03,100.00,100,52889,1
44572,BaP,AT9RINN,2008,0.90,100.00,100,52889,0
44573,BaP,AT9RINN,2009,0.80,100.00,100,52889,0
44574,BaP,AT9RINN,2010,1.30,100.00,100,52889,1
44575,BaP,AT9RINN,2011,0.60,100.00,100,52889,0
44576,BaP,AT9RINN,2012,0.50,100.00,100,52889,0
49207,BaP,AT9RINN,2013,0.50,NULL,NULL,NULL,0
44577,BaP,BEPIHE2,2006,0.46,35.34,100,309766,0
44578,BaP,BEPMEU1,2006,0.41,96.16,100,309766,0
44579,BaP,BEPMEU1,2007,0.45,97.26,100,464649,0
44580,BaP,BEPMEU1,2008,0.30,96.18,100,309766,0
44581,BaP,BEPMEU1,2009,0.37,98.08,100,232325,0
44582,BaP,BEPMEU1,2010,0.61,48.49,100,309766,0
49215,BaP,BEPMEU1,2013,0.27,NULL,NULL,NULL,0
44583,BaP,BEPR001,2006,0.20,46.58,100,18566,0
44584,BaP,BEPR001,2007,0.47,87.95,100,18566,0
44585,BaP,BEPR001,2008,0.36,72.40,100,12377,0
44586,BaP,BEPR001,2009,0.38,27.67,100,12377,0
44587,BaP,BEPR001,2011,0.36,82.19,100,12377,0
44588,BaP,BEPR001,2012,0.39,74.32,100,18566,0
49216,BaP,BEPR001,2013,0.40,NULL,NULL,NULL,0
44589,BaP,BEPR002,2006,0.40,96.16,100,18566,0
44590,BaP,BEPR002,2007,0.35,89.59,100,18566,0
44591,BaP,BEPR002,2008,0.32,98.09,100,12377,0
44592,BaP,BEPR002,2009,0.24,82.74,100,12377,0
44593,BaP,BEPR002,2010,0.19,98.90,100,24755,0
44594,BaP,BEPR002,2011,0.30,99.45,100,12377,0
44595,BaP,BEPR002,2012,0.21,92.35,100,18566,0
49217,BaP,BEPR002,2013,0.18,NULL,NULL,NULL,0
44596,BaP,BEPR012,2006,0.29,64.11,100,309766,0
44597,BaP,BEPR012,2007,0.28,80.82,100,464649,0
44598,BaP,BEPR012,2008,0.28,62.84,100,309766,0
44599,BaP,BEPR012,2009,0.17,77.53,100,232325,0
44600,BaP,BEPR012,2010,0.19,68.49,100,309766,0
44601,BaP,BEPR012,2011,0.35,78.90,100,309766,0
44602,BaP,BEPR012,2012,0.29,77.05,100,464649,0
49218,BaP,BEPR012,2013,0.28,NULL,NULL,NULL,0
44603,BaP,BEPR112,2009,0.08,64.93,100,232325,0
44604,BaP,BEPR112,2010,0.14,92.33,100,309766,0
44605,BaP,BEPR112,2011,0.24,97.53,100,309766,0
44606,BaP,BEPR112,2012,0.16,96.18,100,464649,0
49219,BaP,BEPR112,2013,0.15,NULL,NULL,NULL,0
44607,BaP,BEPR701,2010,0.21,29.86,100,107531,0
44608,BaP,BEPR701,2011,0.11,23.01,100,107531,0
44609,BaP,BEPR701,2012,0.09,26.23,100,215062,0
49222,BaP,BEPR701,2013,0.22,NULL,NULL,NULL,0
44610,BaP,BEPR801,2006,0.34,23.56,100,34195,0
44611,BaP,BEPR801,2007,0.49,18.08,100,34195,0
44612,BaP,BEPR801,2008,0.52,24.86,100,34195,0
44613,BaP,BEPR801,2009,0.42,32.60,100,34195,0
44614,BaP,BEPR801,2010,0.28,31.51,100,34195,0
44615,BaP,BEPR801,2011,0.16,29.04,100,17098,0
44616,BaP,BEPR801,2012,0.12,32.24,100,34195,0
44617,BaP,BEPWOL1,2006,0.34,98.08,100,18566,0
44618,BaP,BEPWOL1,2007,0.29,95.34,100,18566,0
44619,BaP,BEPWOL1,2008,0.27,100.00,100,12377,0
44620,BaP,BEPWOL1,2009,0.24,98.08,100,12377,0
44621,BaP,BEPWOL1,2010,0.21,98.63,100,24755,0
44622,BaP,BEPWOL1,2011,0.29,95.34,100,12377,0
44623,BaP,BEPWOL1,2011,0.29,95.07,100,12377,0
44624,BaP,BEPWOL1,2012,0.19,100.00,100,18566,0
49220,BaP,BEPWOL1,2013,0.17,NULL,NULL,NULL,0
44625,BaP,BEPWOL2,2006,0.17,49.32,100,18566,0
44626,BaP,BEPWOL2,2007,0.40,87.40,100,18566,0
44627,BaP,BEPWOL2,2008,0.33,65.03,100,12377,0
44628,BaP,BEPWOL2,2009,0.20,87.67,100,12377,0
44629,BaP,BEPWOL2,2010,0.29,98.08,100,24755,0
44630,BaP,BEPWOL2,2011,0.36,90.41,100,12377,0
44631,BaP,BEPWOL2,2012,0.26,84.70,100,18566,0
49221,BaP,BEPWOL2,2013,0.23,NULL,NULL,NULL,0
44632,BaP,BG0019A,2008,0.82,14.75,100,109169,0
44633,BaP,BG0019A,2009,0.59,14.80,100,109169,0
44634,BaP,BG0019A,2011,0.32,14.25,100,109169,0
44635,BaP,BG0019A,2012,2.31,14.21,100,109169,1
49227,BaP,BG0019A,2013,0.72,NULL,NULL,NULL,0
44636,BaP,BG0046A,2006,3.38,14.25,100,75466,1
44637,BaP,BG0046A,2008,2.60,14.48,100,75466,1
44638,BaP,BG0046A,2012,2.70,14.75,100,75466,1
49228,BaP,BG0046A,2013,3.18,NULL,NULL,NULL,1
44639,BaP,BG0058A,2009,3.63,14.25,100,65008,1
49230,BaP,BG0058A,2013,2.29,NULL,NULL,NULL,1
44640,BaP,BG0061A,2008,1.50,15.30,100,75833,1
44641,BaP,BG0061A,2009,3.77,14.80,100,75833,1
44642,BaP,BG0061A,2010,4.81,15.07,100,75833,1
44643,BaP,BG0061A,2011,16.23,14.80,100,75833,1
44644,BaP,BG0061A,2012,5.76,15.30,100,75833,1
49229,BaP,BG0061A,2013,2.35,NULL,NULL,NULL,1
44645,BaP,BG0063A,2006,0.23,16.99,100,185854,0
44646,BaP,BG0063A,2007,0.42,21.92,100,185854,0
44647,BaP,BG0063A,2008,0.46,18.85,100,185854,0
44648,BaP,BG0063A,2009,0.90,23.29,100,185854,0
44649,BaP,BG0063A,2010,0.59,23.84,100,185854,0
44650,BaP,BG0063A,2011,0.54,17.81,100,185854,0
44651,BaP,BG0063A,2012,0.03,19.67,100,185854,0
49226,BaP,BG0063A,2013,0.00,NULL,NULL,NULL,0
44652,BaP,BG0072A,2009,3.25,14.80,100,12352,1
44653,BaP,BG0072A,2011,7.53,14.25,100,12352,1
49224,BaP,BG0072A,2013,2.52,NULL,NULL,NULL,1
44654,BaP,BG0073A,2012,2.06,15.30,100,41406,1
49223,BaP,BG0073A,2013,2.77,NULL,NULL,NULL,1
44655,BaP,BG0074A,2012,0.18,14.21,100,300400,0
49225,BaP,BG0074A,2013,0.55,NULL,NULL,NULL,0
44656,BaP,CH0010A,2006,0.38,100.00,100,321820,0
44657,BaP,CH0010A,2007,0.26,100.00,100,321820,0
44658,BaP,CH0010A,2008,0.33,100.00,100,321820,0
44659,BaP,CH0010A,2009,0.36,100.00,100,321820,0
44660,BaP,CH0010A,2010,0.26,100.00,100,321820,0
44661,BaP,CH0010A,2011,0.20,100.00,100,321820,0
44662,BaP,CH0010A,2012,0.20,100.00,100,321820,0
49231,BaP,CH0010A,2013,0.19,NULL,NULL,NULL,0
44663,BaP,CH0011A,2006,0.59,100.00,100,43895,0
44664,BaP,CH0011A,2007,0.47,100.00,100,43895,0
44665,BaP,CH0011A,2008,0.35,100.00,100,43895,0
44666,BaP,CH0011A,2009,0.42,100.00,100,43895,0
44667,BaP,CH0011A,2010,0.34,100.00,100,43895,0
44668,BaP,CH0011A,2011,0.31,100.00,100,43895,0
44669,BaP,CH0011A,2012,0.26,100.00,100,43895,0
49234,BaP,CH0011A,2013,0.22,NULL,NULL,NULL,0
44670,BaP,CH0028A,2009,0.25,100.00,100,5586,0
44671,BaP,CH0028A,2010,0.17,100.00,100,5586,0
44672,BaP,CH0028A,2011,0.19,100.00,100,5586,0
44673,BaP,CH0028A,2012,0.15,100.00,100,5586,0
49233,BaP,CH0028A,2013,0.12,NULL,NULL,NULL,0
44674,BaP,CH0031A,2006,0.68,100.00,100,6210,0
44675,BaP,CH0031A,2007,0.47,100.00,100,6210,0
44676,BaP,CH0031A,2008,0.43,100.00,100,6210,0
44677,BaP,CH0031A,2009,0.50,100.00,100,6210,0
44678,BaP,CH0031A,2010,0.48,100.00,100,6210,0
44679,BaP,CH0031A,2011,0.35,100.00,100,6210,0
44680,BaP,CH0031A,2012,0.31,100.00,100,6210,0
49232,BaP,CH0031A,2013,0.27,NULL,NULL,NULL,0
44681,BaP,CY0005A,2009,0.05,65.21,100,173327,0
44682,BaP,CY0005A,2010,0.14,66.30,100,173327,0
44683,BaP,CY0005A,2011,0.19,98.08,100,173327,0
44684,BaP,CY0005A,2012,0.33,88.25,100,173327,0
49235,BaP,CY0005A,2013,0.33,NULL,NULL,NULL,0
44685,BaP,CZ0ALIB,2005,1.21,31.51,100,1118177,1
44686,BaP,CZ0ALIB,2006,1.86,30.96,100,1118177,1
44687,BaP,CZ0ALIB,2007,1.14,33.15,100,1118177,1
44688,BaP,CZ0ALIB,2008,0.99,31.97,100,559089,0
44689,BaP,CZ0ALIB,2009,0.84,98.08,100,559089,0
44690,BaP,CZ0ALIB,2010,0.94,86.30,100,559089,0
44691,BaP,CZ0ALIB,2011,0.87,97.53,100,559089,0
44692,BaP,CZ0ALIB,2012,1.12,97.27,100,559089,1
49236,BaP,CZ0ALIB,2013,1.24,NULL,NULL,NULL,1
44693,BaP,CZ0ASMI,2005,1.32,31.78,100,52689,1
44694,BaP,CZ0ASMI,2006,1.91,30.14,100,52689,1
44695,BaP,CZ0ASMI,2007,1.47,37.53,100,52689,1
44696,BaP,CZ0ASMI,2008,1.23,32.51,100,52689,1
44697,BaP,CZ0ASMI,2009,0.88,95.34,100,52689,0
44698,BaP,CZ0ASRO,2008,1.43,16.39,100,559089,1
44699,BaP,CZ0ASRO,2009,1.38,98.08,100,559089,1
44700,BaP,CZ0ASRO,2010,1.09,91.51,100,559089,1
44701,BaP,CZ0ASRO,2011,1.23,98.36,100,559089,1
44702,BaP,CZ0ASRO,2012,0.87,98.36,100,559089,0
49237,BaP,CZ0ASRO,2013,0.94,NULL,NULL,NULL,0
44703,BaP,CZ0BBNA,2008,1.42,16.67,100,347223,1
44704,BaP,CZ0BBNA,2009,1.20,100.00,100,173611,1
44705,BaP,CZ0BBNA,2010,1.23,100.00,100,173611,1
44706,BaP,CZ0BBNA,2011,1.11,100.00,100,173611,1
44707,BaP,CZ0BBNA,2012,1.21,100.00,100,173611,1
49238,BaP,CZ0BBNA,2013,0.82,NULL,NULL,NULL,0
44708,BaP,CZ0BBNF,2005,1.51,15.07,100,16361,1
44709,BaP,CZ0BBNF,2006,2.16,15.34,100,16361,1
44710,BaP,CZ0BBNF,2007,1.28,16.16,100,16361,1
44711,BaP,CZ0BBNF,2008,1.38,30.33,100,16361,1
44712,BaP,CZ0BBNI,2009,0.50,93.43,100,173611,0
44713,BaP,CZ0BBNI,2010,0.78,95.89,100,173611,0
44714,BaP,CZ0BBNI,2011,0.74,97.53,100,173611,0
44715,BaP,CZ0BBNI,2012,0.97,95.08,100,173611,0
49239,BaP,CZ0BBNI,2013,0.91,NULL,NULL,NULL,0
44716,BaP,CZ0CCBA,2005,1.96,19.18,100,85038,1
44717,BaP,CZ0CCBA,2006,1.82,32.06,100,85038,1
44718,BaP,CZ0CCBA,2007,1.49,32.60,100,85038,1
44719,BaP,CZ0CCBA,2008,1.35,32.79,100,85038,1
44720,BaP,CZ0CCBA,2009,1.36,98.36,100,85038,1
44721,BaP,CZ0CCBA,2010,1.47,99.18,100,85038,1
44722,BaP,CZ0CCBA,2011,1.34,100.00,100,85038,1
44723,BaP,CZ0CCBA,2012,1.68,98.91,100,85038,1
49247,BaP,CZ0CCBA,2013,1.51,NULL,NULL,NULL,1
44724,BaP,CZ0EPAU,2005,1.20,28.22,100,82268,1
44725,BaP,CZ0EPAU,2006,1.33,23.84,100,82268,1
44726,BaP,CZ0EPAU,2007,1.24,29.59,100,82268,1
44727,BaP,CZ0EPAU,2008,0.80,24.04,100,82268,0
44728,BaP,CZ0EPAU,2009,0.81,96.16,100,82268,0
44729,BaP,CZ0EPAU,2010,0.92,93.43,100,82268,0
44730,BaP,CZ0EPAU,2011,1.12,100.00,100,82268,1
44731,BaP,CZ0EPAU,2012,1.22,97.54,100,82268,1
49250,BaP,CZ0EPAU,2013,1.21,NULL,NULL,NULL,1
44732,BaP,CZ0HHKB,2005,1.50,29.86,100,4241,1
44733,BaP,CZ0HHKB,2006,2.19,33.15,100,4241,1
44734,BaP,CZ0HHKB,2007,1.58,32.33,100,4241,1
44735,BaP,CZ0HHKB,2008,1.01,33.06,100,2120,1
44736,BaP,CZ0HHKB,2009,1.17,99.18,100,2120,1
44737,BaP,CZ0HHKB,2010,1.11,98.36,100,2120,1
44738,BaP,CZ0HHKB,2011,1.21,96.71,100,2120,1
44739,BaP,CZ0HHKS,2008,0.80,16.39,100,2120,0
44740,BaP,CZ0HHKS,2009,0.59,100.00,100,2120,0
44741,BaP,CZ0HHKS,2010,0.51,100.00,100,2120,0
44742,BaP,CZ0HHKS,2011,0.63,99.73,100,2120,0
44743,BaP,CZ0HHKS,2012,0.61,100.00,100,4241,0
49248,BaP,CZ0HHKS,2013,0.79,NULL,NULL,NULL,0
44744,BaP,CZ0HHKT,2012,1.50,98.36,100,89999,1
49249,BaP,CZ0HHKT,2013,1.48,NULL,NULL,NULL,1
49253,BaP,CZ0JJIH,2013,0.80,NULL,NULL,NULL,0
44745,BaP,CZ0LLIM,2005,1.66,30.96,100,93521,1
44746,BaP,CZ0LLIM,2006,2.18,32.60,100,93521,1
44747,BaP,CZ0LLIM,2007,1.58,30.96,100,93521,1
44748,BaP,CZ0LLIM,2008,1.22,32.79,100,93521,1
44749,BaP,CZ0LLIM,2009,1.38,98.63,100,93521,1
44750,BaP,CZ0LLIM,2010,1.25,100.00,100,93521,1
44751,BaP,CZ0LLIM,2011,1.61,100.00,100,93521,1
44752,BaP,CZ0LLIM,2012,1.58,99.18,100,93521,1
49246,BaP,CZ0LLIM,2013,1.50,NULL,NULL,NULL,1
44753,BaP,CZ0MOLJ,2012,1.61,89.89,100,95480,1
49245,BaP,CZ0MOLJ,2013,1.70,NULL,NULL,NULL,1
44754,BaP,CZ0MOLO,2005,1.60,30.14,100,95480,1
44755,BaP,CZ0MOLO,2006,1.54,29.86,100,95480,1
44756,BaP,CZ0PPLA,2005,1.75,31.23,100,7281,1
44757,BaP,CZ0PPLA,2006,2.42,31.23,100,7281,1
44758,BaP,CZ0PPLA,2007,1.58,32.60,100,7281,1
44759,BaP,CZ0PPLA,2008,1.67,31.42,100,7281,1
44760,BaP,CZ0PPLA,2009,1.19,30.41,100,3640,1
44761,BaP,CZ0PPLR,2008,1.76,15.57,100,154514,1
44762,BaP,CZ0PPLR,2009,1.46,98.36,100,154514,1
44763,BaP,CZ0PPLR,2010,1.81,98.36,100,154514,1
44764,BaP,CZ0PPLR,2011,1.58,95.07,100,154514,1
44765,BaP,CZ0PPLR,2012,0.69,95.08,100,154514,0
49241,BaP,CZ0PPLR,2013,1.05,NULL,NULL,NULL,1
44766,BaP,CZ0PPLX,2009,1.19,91.78,100,3640,1
44767,BaP,CZ0PPLX,2010,1.18,95.89,100,7281,1
44768,BaP,CZ0PPLX,2011,1.27,90.41,100,7281,1
44769,BaP,CZ0PPLX,2012,1.49,90.71,100,7281,1
49242,BaP,CZ0PPLX,2013,1.49,NULL,NULL,NULL,1
44770,BaP,CZ0SKLM,2005,1.67,29.59,100,66418,1
44771,BaP,CZ0SKLS,2006,8.17,29.86,100,66418,1
44772,BaP,CZ0SKLS,2007,4.98,32.33,100,66418,1
44773,BaP,CZ0SKLS,2008,5.96,32.79,100,66418,1
44774,BaP,CZ0SKLS,2009,4.49,100.00,100,66418,1
44775,BaP,CZ0SKLS,2010,4.30,96.44,100,66418,1
44776,BaP,CZ0SKLS,2011,3.91,98.36,100,66418,1
44777,BaP,CZ0SKLS,2012,4.67,99.18,100,66418,1
49252,BaP,CZ0SKLS,2013,4.12,NULL,NULL,NULL,1
44778,BaP,CZ0TKAO,2008,5.71,15.30,100,2805,1
44779,BaP,CZ0TKAO,2009,7.42,99.18,100,2805,1
44780,BaP,CZ0TKAO,2010,6.27,100.00,100,2805,1
44781,BaP,CZ0TKAO,2011,7.44,99.73,100,2805,1
49254,BaP,CZ0TKAO,2013,5.40,NULL,NULL,NULL,1
44782,BaP,CZ0TOPO,2005,3.23,32.60,100,294937,1
44783,BaP,CZ0TOPO,2006,3.69,32.06,100,294937,1
44784,BaP,CZ0TOPO,2007,2.23,32.60,100,294937,1
44785,BaP,CZ0TOPO,2008,3.52,32.51,100,294937,1
44786,BaP,CZ0TOPO,2009,3.26,99.18,100,294937,1
44787,BaP,CZ0TOPO,2010,3.83,96.71,100,294937,1
44788,BaP,CZ0TOPO,2011,3.38,96.71,100,294937,1
44789,BaP,CZ0TOPO,2012,3.28,99.18,100,294937,1
49240,BaP,CZ0TOPO,2013,2.95,NULL,NULL,NULL,1
44790,BaP,CZ0UMOM,2005,1.22,33.43,100,64681,1
44791,BaP,CZ0UMOM,2006,2.04,30.41,100,64681,1
44792,BaP,CZ0UMOM,2007,1.22,33.15,100,64681,1
44793,BaP,CZ0UMOM,2008,0.96,33.06,100,64681,0
44794,BaP,CZ0UMOM,2009,0.75,100.00,100,64681,0
44795,BaP,CZ0UMOM,2010,0.92,99.45,100,64681,0
44796,BaP,CZ0UMOM,2011,0.90,99.73,100,64681,0
44797,BaP,CZ0UMOM,2012,0.90,98.91,100,64681,0
44798,BaP,CZ0UUKP,2008,1.45,16.39,100,4268,1
44799,BaP,CZ0UUKP,2009,1.68,98.08,100,4268,1
44800,BaP,CZ0UUKP,2010,1.57,98.08,100,4268,1
44801,BaP,CZ0UUKP,2011,1.83,98.63,100,4268,1
44802,BaP,CZ0UUKP,2012,1.11,100.00,100,4268,1
49243,BaP,CZ0UUKP,2013,1.28,NULL,NULL,NULL,1
44803,BaP,CZ0UULK,2005,0.84,33.43,100,90584,0
44804,BaP,CZ0UULK,2006,1.25,32.06,100,90584,1
44805,BaP,CZ0UULK,2007,0.77,32.88,100,90584,0
44806,BaP,CZ0UULK,2008,0.66,32.24,100,90584,0
44807,BaP,CZ0UULK,2009,0.71,98.90,100,90584,0
44808,BaP,CZ0UULK,2010,0.63,97.53,100,90584,0
44809,BaP,CZ0UULK,2011,0.58,99.18,100,90584,0
44810,BaP,CZ0UULK,2012,0.73,100.00,100,90584,0
49244,BaP,CZ0UULK,2013,0.82,NULL,NULL,NULL,0
44811,BaP,CZ0ZZLN,2005,2.03,30.69,100,74002,1
44812,BaP,CZ0ZZLN,2006,2.40,24.38,100,74002,1
44813,BaP,CZ0ZZLN,2007,1.86,32.88,100,74002,1
44814,BaP,CZ0ZZLN,2008,1.51,29.78,100,74002,1
44815,BaP,CZ0ZZLN,2009,1.47,90.96,100,74002,1
44816,BaP,CZ0ZZLN,2010,1.65,90.96,100,74002,1
44817,BaP,CZ0ZZLN,2011,1.35,83.56,100,74002,1
44818,BaP,CZ0ZZLN,2012,2.08,83.06,100,74002,1
49251,BaP,CZ0ZZLN,2013,1.82,NULL,NULL,NULL,1
44819,BaP,DEBB045,2012,0.77,64.22,100,3911,0
44820,BaP,DEBB054,2011,0.38,27.91,100,9053,0
44821,BaP,DEBB054,2012,0.46,28.11,100,9053,0
44822,BaP,DEBB064,2008,0.74,32.24,100,99099,0
44823,BaP,DEBB087,2011,0.60,27.91,100,6550,0
44824,BaP,DEBB087,2012,0.80,27.84,100,6550,0
44825,BaP,DEBE034,2007,0.70,97.58,100,1577704,0
44826,BaP,DEBE034,2008,0.75,98.93,100,3155409,0
44827,BaP,DEBE034,2009,0.95,98.32,100,3155409,0
44828,BaP,DEBE034,2011,0.66,99.13,100,1577704,0
44829,BaP,DEBE034,2012,0.51,99.12,100,1577704,0
49255,BaP,DEBE034,2013,0.28,NULL,NULL,NULL,0
44830,BaP,DEBE051,2007,0.55,36.30,100,1577704,0
44831,BaP,DEBE051,2011,0.44,99.13,100,1577704,0
44832,BaP,DEBE051,2012,0.47,99.12,100,1577704,0
49256,BaP,DEBE051,2013,0.28,NULL,NULL,NULL,0
44833,BaP,DEBE061,2007,0.68,99.49,100,69522,0
44834,BaP,DEBE061,2008,0.56,98.93,100,69522,0
44835,BaP,DEBE061,2009,0.94,98.32,100,69522,0
44836,BaP,DEBE061,2011,0.61,99.13,100,69522,0
44837,BaP,DEBE061,2012,0.36,99.12,100,69522,0
49257,BaP,DEBE061,2013,0.35,NULL,NULL,NULL,0
44838,BaP,DEBE065,2007,0.67,99.49,100,69522,0
44839,BaP,DEBE065,2008,0.71,98.93,100,69522,0
44840,BaP,DEBE065,2009,0.82,98.32,100,69522,0
44841,BaP,DEBE065,2011,0.73,99.13,100,69522,0
44842,BaP,DEBE065,2012,0.45,99.12,100,69522,0
49258,BaP,DEBE065,2013,0.41,NULL,NULL,NULL,0
44843,BaP,DEBE067,2007,0.39,97.58,100,69522,0
44844,BaP,DEBE067,2008,0.36,98.93,100,69522,0
44845,BaP,DEBE067,2009,0.50,98.32,100,69522,0
44846,BaP,DEBE067,2011,0.49,97.23,100,69522,0
44847,BaP,DEBE067,2012,0.35,98.86,100,69522,0
49259,BaP,DEBE067,2013,0.30,NULL,NULL,NULL,0
44848,BaP,DEBW011,2008,0.44,33.33,100,18268,0
44849,BaP,DEBW011,2009,0.52,33.15,100,12179,0
44850,BaP,DEBW011,2010,0.47,33.43,100,12179,0
44851,BaP,DEBW013,2006,0.70,99.99,510,552748,0
44852,BaP,DEBW013,2007,0.49,99.99,510,552748,0
44853,BaP,DEBW013,2008,0.55,33.88,510,552748,0
44854,BaP,DEBW013,2009,0.57,33.43,510,552748,0
44855,BaP,DEBW013,2010,0.42,33.15,510,552748,0
44856,BaP,DEBW013,2011,0.31,33.43,510,552748,0
44857,BaP,DEBW013,2012,0.38,33.33,510,552748,0
49267,BaP,DEBW013,2013,0.30,NULL,NULL,NULL,0
44858,BaP,DEBW015,2007,0.57,99.99,100,7572,0
44859,BaP,DEBW015,2008,0.43,33.06,100,7572,0
44860,BaP,DEBW015,2009,0.54,33.43,100,7572,0
44861,BaP,DEBW015,2010,0.46,33.15,100,7572,0
44862,BaP,DEBW015,2011,0.36,32.88,100,3786,0
44863,BaP,DEBW019,2008,0.39,32.51,100,109220,0
44864,BaP,DEBW019,2009,0.50,33.15,100,109220,0
44865,BaP,DEBW019,2010,0.38,32.60,100,109220,0
44866,BaP,DEBW033,2008,0.51,32.51,100,7404,0
44867,BaP,DEBW033,2009,0.55,34.25,100,7404,0
44868,BaP,DEBW033,2010,0.54,33.15,100,7404,0
44869,BaP,DEBW033,2011,0.32,33.43,100,7404,0
44870,BaP,DEBW033,2012,0.32,33.33,100,7404,0
49310,BaP,DEBW033,2013,0.30,NULL,NULL,NULL,0
44871,BaP,DEBW080,2006,0.60,99.99,510,17560,0
44872,BaP,DEBW080,2008,0.60,33.61,510,17560,0
44873,BaP,DEBW080,2009,0.55,33.15,510,17560,0
44874,BaP,DEBW080,2010,0.47,33.43,510,17560,0
44875,BaP,DEBW080,2011,0.39,33.43,510,17560,0
44876,BaP,DEBW080,2012,0.41,32.79,510,17560,0
49288,BaP,DEBW080,2013,0.32,NULL,NULL,NULL,0
44877,BaP,DEBW081,2006,0.50,99.99,510,265672,0
44878,BaP,DEBW081,2008,0.48,32.24,510,265672,0
44879,BaP,DEBW081,2009,0.53,33.70,510,265672,0
44880,BaP,DEBW081,2011,0.29,33.15,510,265672,0
44881,BaP,DEBW081,2012,0.22,33.61,510,265672,0
49289,BaP,DEBW081,2013,0.22,NULL,NULL,NULL,0
44882,BaP,DEBW084,2006,0.50,99.99,510,204381,0
44883,BaP,DEBW084,2008,0.37,31.69,510,204381,0
44884,BaP,DEBW084,2009,0.45,34.52,510,204381,0
